,tweet,sentiment,id,created_at,link
73436,"$NVDA 180P getting paid, hope you got some.",-1,1181572039108448257,2019-10-08 16:08:21,https://twitter.com/PDXOptions823/status/1181572039108448257
63046,NVIDIA $NVDA Stock Rating Reaffirmed by Goldman Sachs Group    #investingnews,0,1230433807024771072,2020-02-20 11:07:34,https://twitter.com/intercooleronli/status/1230433807024771072
85887,$NVDA has the 200 SMA written all over it.,0,1113474772887855104,2019-04-03 18:14:07,https://twitter.com/PrestonVenable/status/1113474772887855104
57128,$NVDA Nvidia has become a power broker for the next wave of datacenter technology,1,1255926217938743298,2020-04-30 20:25:18,https://twitter.com/TopStockAlerts1/status/1255926217938743298
58710,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE!     $AAPL $MSFT $NVDA $AMD,0,1250816914072485889,2020-04-16 18:02:46,https://twitter.com/ExactOptionPick/status/1250816914072485889
36661,Me willing my $NVDA September 18th $580 calls to the strike price,1,1303893681523453954,2020-09-10 05:10:53,https://twitter.com/MuhamdBinBallin/status/1303893681523453954
33801,"$NVDA Didn't hit my limit order  open, so I was forced to market buy. I got in  $480. I took a small position (20% of size). I will add into ANY weakness. I love this company from a fundamental stand point.  #trading #investing  ",1,1308144260185821194,2020-09-21 22:41:10,https://twitter.com/marketwizard87/status/1308144260185821194
74403,$NVDA 3 of 3 sold.  Stop hit at 2.05 - still think we see that 166-164 gap but ill take my green - revisit Monday.,-1,1175108224774807552,2019-09-20 20:03:27,https://twitter.com/EventHorizon821/status/1175108224774807552
37637,Nvidia Has to Play This Game Perfectly $NVDA $DB,0,1301787648374251521,2020-09-04 09:42:16,https://twitter.com/newsfilterio/status/1301787648374251521
83412,$NVDA With the Market Gaping down -500 Points to me this was nothing more then a BUYING opportunity So I called for a LONG at $159-$160 and told everyone not to look back The stock would come back to $177+ by the end of the day or more Stock ran all the way to $180+ for 10 POINTS,1,1125543912217571328,2019-05-07 01:32:34,https://twitter.com/AjTrader7/status/1125543912217571328
20591,#tareaSTA $BAC $NVDA $QCOM,0,1346498706187702274,2021-01-05 17:48:02,https://twitter.com/GustavoCeronS/status/1346498706187702274
71871,Video Game ETF Competition Gets Another Entrant With Global X's HERO $HERO $EA $NVDA $TTWO,0,1189516046375374848,2019-10-30 13:15:00,https://twitter.com/Benzinga/status/1189516046375374848
11287," No $NVDA + ARM merger, bullish for $AMD....  giddy up!",1,1364707801889722368,2021-02-24 23:44:29,https://twitter.com/HenrockHenry/status/1364707801889722368
25239,(7/9) #industrialrevolution  7 Groups (20 #ETFs) $6.7B Broad-based (1) $978M #3Dprinting (1) $78M Advanced Materials (3) $1.4B #ElectricVehicles (6) $284M #Robotic #AI (5) $3.9B #security #defense (2) $17M #space (2) $44M Top Stocks: $NVDA (12/20) $TSLA (11/20) $APTV (9/20),0,1330183717931905031,2020-11-21 17:18:06,https://twitter.com/etfAction/status/1330183717931905031
41480," I wouldn’t worry. Fundamentals, growth, and momentum are all there. The only ones that sold it are Robinhood types. Big money remained and will remain in $NVDA",1,1296412664378404864,2020-08-20 13:44:00,https://twitter.com/Ljin2109/status/1296412664378404864
32452,$MU reports AH may have an impact on $NVDA and other chips. NP on both.,0,1311006654247235584,2020-09-29 20:15:18,https://twitter.com/ClutchBP/status/1311006654247235584
64738,Cybersecurity firm Deep Instinct raises $43 million $NVDA,1,1227877886755037187,2020-02-13 09:51:15,https://twitter.com/newsfilterio/status/1227877886755037187
23841,So the nasdaq is ripping but hard $NVDA pullback 🤔,-1,1334516962572070912,2020-12-03 16:16:52,https://twitter.com/MasterChief1229/status/1334516962572070912
87636,$NVDA left some on the table but nailed and bailed a 38% gain,1,1108015463210999810,2019-03-19 15:40:47,https://twitter.com/OptionsAddict1/status/1108015463210999810
81842,$NVDA: The earnings of NVIDIA Corporation are now forecast to grow. (,1,1129725333928841217,2019-05-18 14:28:03,https://twitter.com/StockflareUS/status/1129725333928841217
6848,"$NVDA  If you had bought NVDA each of the 652 other times it was up 2.4% during a trading day and held until the market close 5 trading days later, 56% of the time you would have made a positive return.    ",1,1375900679009669122,2021-03-27 21:00:59,https://twitter.com/WALLSTREETODDS_/status/1375900679009669122
94460,Buy $NVDA on weakness &amp; hold long-term.,1,1089893811466182657,2019-01-28 15:31:48,https://twitter.com/RonnieMatrix/status/1089893811466182657
2357,"$NVDA dip to vwap  and perk  that $640 cross is key tho.,,  very close watch.",-1,1382696626196742149,2021-04-15 16:05:39,https://twitter.com/StockHollywood/status/1382696626196742149
17088,$NVDA - Fortunate to have bot this in October 2016. Great article here 👇🏼,1,1353248636998713345,2021-01-24 08:49:51,https://twitter.com/DWL_Investments/status/1353248636998713345
36643," Such a nice change!  Love this time of year in TX.  I like $NVDA too.  Also watching $OSTK, $NVAX, and $DKNG.",1,1304030581697716225,2020-09-10 14:14:53,https://twitter.com/CandyCabin75/status/1304030581697716225
39526,If you’d like to test drive the live webinar simply click link below below . It’s all about education and strategy   $nvda,0,1299375797174775813,2020-08-28 17:58:25,https://twitter.com/AccessATrader/status/1299375797174775813
32507,"$nvda sympathy play for $mu earnings, looking good imo.. 4 min scalp for +750, looking to roll up  ",0,1310984399584985095,2020-09-29 18:46:52,https://twitter.com/shaurya123k/status/1310984399584985095
10012,Only stocks I’m holding right now are $SE $TDOC $NVDA $PLTR 🤷🏻‍♂️. Like to be pretty highly concentrated,1,1366600730912595969,2021-03-02 05:06:19,https://twitter.com/Andrew__Conway/status/1366600730912595969
71741,NVIDIA $NVDA Stock Rating Upgraded by ValuEngine    #investingnews,1,1190522887679164417,2019-11-02 07:55:49,https://twitter.com/intercooleronli/status/1190522887679164417
5638,"What a day for $NVDA, looking to see continuation tomorrow. Above 561, will see 574, 580, 600. 🤙",1,1379928604977496072,2021-04-08 00:46:31,https://twitter.com/nvdagod/status/1379928604977496072
33796,$NVDA nice move up today as well. Short-term can see more upside but as long as it maintains this shape I like the short still,-1,1308152618435346434,2020-09-21 23:14:23,https://twitter.com/StocksWithMango/status/1308152618435346434
91137,$NVDA we are we suppose to have the concall?,0,1096165966294192129,2019-02-14 22:55:06,https://twitter.com/Tdrag97/status/1096165966294192129
43776,"$NVDA $AMD $QCOM when these 3 trade like this, hard to get any significant pullback in the Nasdaq",0,1293610657963745280,2020-08-12 20:09:49,https://twitter.com/SMCya21/status/1293610657963745280
33685,"Nvidia Stock Will Soar 35% to $700, According to This Analyst  #stocks $NVDA $SFTB.F  ",1,1308438226726576129,2020-09-22 18:09:17,https://twitter.com/hedgesed1/status/1308438226726576129
83272,GOOD DAY TRADERS!!!  WL 5/9/19:  $SPY $AAPL $FB $NVDA  Market weak.. let these plays setup. Don't rush anything.  -LEVELS -Patience -Discipline -Proper R/R  Trade safe! GL ALL!  #TrustTheProcess  #TrickTradesFAM,0,1126477329914527745,2019-05-09 15:21:39,https://twitter.com/SIR_Tradez_aLoT/status/1126477329914527745
61830,"Noticed option spread tightened up $ba $nflx $nvda, thats what I want to see. Lets get the show on the road!!!",0,1234866944349618176,2020-03-03 16:43:16,https://twitter.com/pbay08/status/1234866944349618176
72857,$NVDA: “call of the day” in CNBC  🔥Stock to double in 3 years!,1,1184175255268610048,2019-10-15 20:32:36,https://twitter.com/Lin_ling_88/status/1184175255268610048
32866,Here's a trade setup that we are seeing in $NVDA which is showing a ton of relative strength in this tech sector pullback  Chart:    Video:,1,1310211861523116032,2020-09-27 15:37:05,https://twitter.com/PLHstock/status/1310211861523116032
29355,"Market cap / lastQ rev / PE  $AMD $93B / $1.93B / 154 $NVDA $330B / $3.87B / 98 $INTC  $223B / $19.73B / 9  INTC has more than 5 times revenue of NVDA &amp; 10 times of AMD   Yet, NVDA more market cap than INTC and AMD combined   INTC ☠️☠️☠️ NVDA AMD 🥳🥳🥳",1,1319432213780295680,2020-10-23 02:15:28,https://twitter.com/PeterTrader99/status/1319432213780295680
53957,Beautiful algo play $NVDA,0,1263566054716030977,2020-05-21 22:23:18,https://twitter.com/MccaslinAndy/status/1263566054716030977
6981,$NVDA... if that's a Doji sandwich...,0,1375224775216365577,2021-03-26 00:15:11,https://twitter.com/TrueBubbleHead/status/1375224775216365577
73859,$NVDA beginning a small breakout here,0,1179768724058001409,2019-10-03 16:42:37,https://twitter.com/MarketMovesMatt/status/1179768724058001409
585,Peak profit for the last 6 expired option alerts for $NVDA 413.78% | 532.75% | 476.22% | 1.73% | 57.67% | 73.27% |,0,1386268429028630530,2021-04-25 12:38:43,https://twitter.com/sleekoptions/status/1386268429028630530
86586," That's Cramer. He highlighted $NVDA too this AM, just before open, remember? What happened? See the chart. Bait the retail investor, then switch. Cramer's the master at that. $AAPL $NVDA",0,1110641245909630978,2019-03-26 21:34:42,https://twitter.com/ApproTrade/status/1110641245909630978
85401,$NVDA broke the uptrend showing more sellers now,-1,1115668212488769536,2019-04-09 19:30:04,https://twitter.com/iluminatitrader/status/1115668212488769536
82252,Dow up 214 points. $AMZN $GOOGL rip higher. $NVDA beats street. Live,1,1129168492563976192,2019-05-17 01:35:22,https://twitter.com/NaviAvatar1/status/1129168492563976192
14411,$600 close would be absolute 🔥 Long $NVDA,1,1359588318158151680,2021-02-10 20:41:29,https://twitter.com/MaxTheComrade/status/1359588318158151680
60778,The industry average Profit Margin is 2.30%. $NVDA outperforms 92% of its industry peers.,1,1241690870514094081,2020-03-22 12:39:07,https://twitter.com/ChartMill/status/1241690870514094081
21090,$NVDA over 526.5 and she’ll move. Long.,1,1345902567675588609,2021-01-04 02:19:12,https://twitter.com/SunsetOptionsx/status/1345902567675588609
89336,Keep eye on $NVDA on hourly chart with first red bar weak MACD with “K” improving.,0,1103359269263548423,2019-03-06 19:18:43,https://twitter.com/deafdaytrader/status/1103359269263548423
11425,"$NVDA -Expanded the NVIDIA DRIVE sensor ecosystem with new solutions from lidar makers Baraja, Hesai, Innoviz, Magna and Ouster. $CLA $CGRO",0,1364691818504421376,2021-02-24 22:40:58,https://twitter.com/RaviRomo/status/1364691818504421376
78615,$NVDA trade also looks to be potentially playing out based on 1 hr chart AH,0,1149107920807833600,2019-07-11 02:07:32,https://twitter.com/hammertrades18/status/1149107920807833600
8665,"Good Morning!  $SPX above 3900 can breakout towards 3925, 3950. On the downside, I would like to see 3800 hold in order to print a higher low  $NVDA above 505 can move (pre-market high) can move to 510, 515 next   Good Luck!🤞",0,1369640599452868608,2021-03-10 14:25:40,https://twitter.com/TradingPharaoh/status/1369640599452868608
62390,Brokerages Expect NVIDIA Co. $NVDA Will Announce Quarterly Sales of $3.00 Billion,0,1232577274597330945,2020-02-26 09:04:57,https://twitter.com/EnterpriseLeade/status/1232577274597330945
93371,$nvda forming death cross. Already booked profits..,-1,1090304871943884805,2019-01-29 18:45:13,https://twitter.com/ElBente1/status/1090304871943884805
70314,Beauty of FinTwit  My new follower makes money off my $NVDA tanking tweet  I made money off other tweets on $UNH  Circle ⭕️ of life   🤣🤣🤣🤣🤣🤣🤣,-1,1195464476142657536,2019-11-15 23:11:56,https://twitter.com/PeterTrader99/status/1195464476142657536
88716,"""The data center has become the most important computer in the world"" - CEO Jensen Huang on why  will buy  in a $6.9 billion deal.    $NVDA $MLNX #datacenter #hpc",0,1105272223022104576,2019-03-12 02:00:07,https://twitter.com/Tech_Journalism/status/1105272223022104576
4670,$NVDA 600 here it is now 610,0,1381655279633379328,2021-04-12 19:07:43,https://twitter.com/Ch2Christo/status/1381655279633379328
80975,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days:   It's FREE! No Credit Card Required! $TWTR $FB $AAPL $NVDA,0,1134820683635134466,2019-06-01 15:55:09,https://twitter.com/OptionAlarm/status/1134820683635134466
84086,"$nvda adding to position at $176, thanks for the pullback $intc.",1,1121772324032663554,2019-04-26 15:45:38,https://twitter.com/techblurr/status/1121772324032663554
87597,$NVDA $AMZN NVIDIA : Teams with Amazon Web Services to Bring AI to Millions of Connected Devices,1,1108028058139648001,2019-03-19 16:30:49,https://twitter.com/AutonomousCNS/status/1108028058139648001
82433,$NVDA good sign for tech.,1,1129125958412394496,2019-05-16 22:46:21,https://twitter.com/gpaisa7/status/1129125958412394496
55145,I scalped $NVDA 3x on Thursday AM for &gt; 10 points before buying for the day at $310. I see $350 even $365 before ER ... Then will sell all of it and buy a 400c with some profits for the after the bell earnings. Such a great stock — #1 S&amp;P performer this year and past 52 weeks !,1,1261670917782024192,2020-05-16 16:52:42,https://twitter.com/ray_hessel/status/1261670917782024192
65028,$NVDA equity ~3.3M shares traded in the first half hour.,0,1227246348166021120,2020-02-11 16:01:45,https://twitter.com/trading_jeff/status/1227246348166021120
62012,"NVIDIA $NVDA Receiving Neutral News Coverage, Report Shows    #investingnews",0,1233657330258137088,2020-02-29 08:36:42,https://twitter.com/intercooleronli/status/1233657330258137088
4162," Definitely. It's just one of those names that wasn't working for me so I put it on the shelf (from a trading perspective).  It happens. I love $NVDA so no hard feelings :D   It's trading more cleanly, so it might start to work better for me! we'll see!",1,1381682540050845696,2021-04-12 20:56:02,https://twitter.com/BretKenwell/status/1381682540050845696
65017,added some $NVDA today at 266.57,1,1227251818822066177,2020-02-11 16:23:29,https://twitter.com/josephchividian/status/1227251818822066177
2805,Stock market Review and Plan (actionable) 2021   All in alphabetical order entry and exits points and why we are going to rip 🚀  $BNTX $NVDA $TSLA several more  $UPST entry walk through     via,0,1382124665603297283,2021-04-14 02:12:53,https://twitter.com/AreteTrading/status/1382124665603297283
83010,Recommendation #HOLD for $NVDA with UB rating - 2.79 out of 5.,1,1127976554770735104,2019-05-13 18:39:02,https://twitter.com/1MinuteStock/status/1127976554770735104
97460,$NVDA just popped up on QuickRunner scanner. We will see if the momentum holds.,0,1080847080120299520,2019-01-03 16:23:19,https://twitter.com/BullandMoon/status/1080847080120299520
29188,$NVDA Currently trading in a correction phase. Bounced off the 50 Fib level. A break out above 550 would confirm new uptrend. Short term and long term looks bullish here.,1,1320126073498198017,2020-10-25 00:12:37,https://twitter.com/ReasearchFirst/status/1320126073498198017
25703,$NVDA almost to target entry!!!! 522 incoming!,1,1329436425381679114,2020-11-19 15:48:38,https://twitter.com/PDXOptions823/status/1329436425381679114
21668," Bought $MS, more $NVDA today, sold $MA",1,1343651874071695360,2020-12-28 21:15:45,https://twitter.com/Meiyubense/status/1343651874071695360
41719,"$NVDA went from 180 to 499 in 5 months - to catch moves like this it doesn't pay to micro manage the 2% drawdown after earnings...the 20-sma is at 443, it could correct to there and still be in a massive uptrend. Tick by tick focus won't catch the major moves. Long from 280.  ",1,1296203354264219648,2020-08-19 23:52:16,https://twitter.com/LMT978/status/1296203354264219648
56681,Esports industry has unique opportunity for sports expansion - Esports Insider   🎮 #esports #stocks #investing #growthstocks $ATVI $NVDA $EA,0,1258071635258675200,2020-05-06 18:30:26,https://twitter.com/Esports_Finance/status/1258071635258675200
91669,Huge numbers of deep ITM puts for 15th March being bought for $NVDA A several million dollar bet.,-1,1095774923295870976,2019-02-13 21:01:14,https://twitter.com/Yankee_Dehalvi/status/1095774923295870976
52403,"Barely 10 minutes in and already an over 8 point call on $NVDA, watching $MU $TSLA  ",1,1266001073334112257,2020-05-28 15:39:11,https://twitter.com/YourFavoriteAI/status/1266001073334112257
85700,Poor price action on $AAPL and $NVDA. Lets see if it improves,0,1114163287615209473,2019-04-05 15:50:02,https://twitter.com/johnscharts/status/1114163287615209473
83173,Figured would run to $166.60 R about $2 and it hit got out early though - Did not want to meet the traders sell zone. $NVDA #NVDA Fast Money  Reversal Intra-day Plays still n Beta - Chart Candy😎 R $166.6 S $164.5,0,1126889307766165506,2019-05-10 18:38:42,https://twitter.com/MarketSwingPlay/status/1126889307766165506
84944,"Video card prices keep dropping. Probably the lowest price for the 1060 ever (strange because this card was supposedly cleaned out of the channel, no?) 🤷‍♂️ $NVDA $AMD  ",-1,1117848064281047041,2019-04-15 19:52:01,https://twitter.com/firstadopter/status/1117848064281047041
44207,Why AMD's Rally Could Be Far From Over  #stocks $AMD $NVDA   #thestockmonkey #stockmarket #stocks #trading #business #daytrader #daytrading #SwingTrading #investment #wallstreet #darkpool #blocktrades,0,1292216457737142275,2020-08-08 23:49:46,https://twitter.com/Gamma_Monkey/status/1292216457737142275
36221,Nvidia on the watchlist 📝  I’ve been delaying entry until tech stocks stabilise 🚫  Keeping an eye on them next week 👁  $NVDA #investing #trading #stocks #shares #trading #growth #tech,0,1305073852884582400,2020-09-13 11:20:28,https://twitter.com/useless_trader/status/1305073852884582400
29841,"$NVDA - NVIDIA Corporation $CHWY - Chewy, Inc. $RDFN - Redfin Corporation $ADYEY - ADYEN NV UNSPON ADS EACH REP 0.  ",0,1317223942843662336,2020-10-17 00:00:35,https://twitter.com/FiliTheTester/status/1317223942843662336
73519,Also killed $NVDA 185 wc ! 4.8 from 1.8 boom - $AMD $SPY $QQQ -    Rolled some profit on the dip and traded it again 1.3 to 1.7 !,0,1181311146697150464,2019-10-07 22:51:39,https://twitter.com/drweeklyoptions/status/1181311146697150464
59657,$SPY $DIA $TSLA $NVDA Energy and healthcare held up the markets this week next few weeks will be interesting,0,1246161925400076290,2020-04-03 21:45:30,https://twitter.com/KentsBrokerage/status/1246161925400076290
39145,My plan is $AAPL $TLSA and perhaps $NVDA but they're all up on the day as expected so far. Will see what the last hour holds... perhaps better prices :-)  How about you?,1,1300465451873435648,2020-08-31 18:08:19,https://twitter.com/fitz_keith/status/1300465451873435648
46358,Traded in the power hour. Let trade come to you. Holding $NVDA $AAPL $TSLA $AAPL,1,1285304011525160965,2020-07-20 22:02:10,https://twitter.com/thevadlakonda/status/1285304011525160965
26126,Too blessed! $SONO $NVDA $ROST $KCAC,0,1329183742158508033,2020-11-18 23:04:33,https://twitter.com/tradesgiving/status/1329183742158508033
81907,"Daily $SOX : #SOX trap door opened, bear flag failed. SOX not having any of this. Chasing Lower BB as fast as it will fall. 200MA could happen by end of next week.   #chips #Semiconductors #tech #technology $INTC $AMD $NVDA  ",0,1129472257695330304,2019-05-17 21:42:25,https://twitter.com/MysteryTrader99/status/1129472257695330304
16307,Someone likes $NVDA,1,1356394123230662657,2021-02-02 01:08:54,https://twitter.com/DrewOSU42/status/1356394123230662657
26501,$NVDA showing up in our top breakout selection.,0,1329117794240237570,2020-11-18 18:42:30,https://twitter.com/ChartMill/status/1329117794240237570
27176,$AMZN  $NVDA  NVIDA Shares Fall ~1% Following Report Amazon Will Move Some Alexa Computing To Its Own Chips,-1,1326975829587484673,2020-11-12 20:51:06,https://twitter.com/UOAMarkets/status/1326975829587484673
27109,$NVDA coming around.  who is complaining??,0,1327264223794061313,2020-11-13 15:57:04,https://twitter.com/data168/status/1327264223794061313
56482,$NVDA sold at 33% gain from March 12. Used proceeds to add to $JPM,-1,1258837603413118982,2020-05-08 21:14:07,https://twitter.com/todd120proof/status/1258837603413118982
31320,"if the market holds up today, watch $NVDA higher, over $555-$556 area...looks strong",1,1313471451165536260,2020-10-06 15:29:31,https://twitter.com/ScalpMaster1/status/1313471451165536260
49009,NVIDIA $NVDA Coverage Initiated at Needham &amp; Company LLC   #stocks,0,1276390013282942987,2020-06-26 07:41:08,https://twitter.com/midetimes/status/1276390013282942987
22495,"Inside day on $AMD with a hammer looking candle. Not sure if that was enough rest to get it moving towards my $102 first target. We will see what the rest of the week holds. $NVDA down/inside day too, which is also interesting to note.  ",-1,1339318733672570880,2020-12-16 22:17:24,https://twitter.com/PikesPeakTrades/status/1339318733672570880
96163,Weekly Stock Market Review: Week # 3       #stockmarket #stockstowatch #stocksinnews #stocks #Apple #Amazon $AMZN $AAPL $NVDA $MU #investing #tradingstrategies #trading #market #finance,0,1085043912283222016,2019-01-15 06:20:02,https://twitter.com/GaryThomson14/status/1085043912283222016
25024,$NVDA up 1. 534 542 551 above. 525 520 514 below. if it holds 525 i like this name for a scalp back to the 534 area. 11/27 535 calls can work at 3.60  $SHOP flat. 972 954 below. 990 1000 above. watch for the move upwards towards 1000. 1025 weeklies could work.,1,1331231333851553792,2020-11-24 14:40:57,https://twitter.com/bmorlantrading/status/1331231333851553792
6779,"Many great moves that paid HUGE this morning! Not even 15m in yet and monster moves from open..  $BA $FB $NVDA were all covered in the pro service!   Remember as fun as it is to win these trades, to remain collected and patient for the next best trade setup.",0,1376530970661240833,2021-03-29 15:45:32,https://twitter.com/optioptions/status/1376530970661240833
8932,3 Overnights  $BIDU $225.80 LONG $TSLA $568.00 LONG $NVDA $465.75 LONG  Let's see how Tomorrow opens. Should be fun either way.,1,1369090430344724480,2021-03-09 01:59:29,https://twitter.com/AjTrader7/status/1369090430344724480
29953,"IBM’s Divestiture and AMD’s Rumored Acquisition Focus on Data Centers, Cloud, and Profitability  #stocks $IBM $AMD $INTC $NVDA    READ MORE:    #AWS #Cloud #CloudComputing #Computers #Computing #DataScience #Future #Intranet #IoT #Microsoft  ",0,1316806275871772672,2020-10-15 20:20:55,https://twitter.com/realBenTalks/status/1316806275871772672
2530,"$NVDA, Bearish Reversal, at Resistance level R1 , 1 Minute, 07:28",-1,1382657001776422915,2021-04-15 13:28:12,https://twitter.com/CBLStocksFeed/status/1382657001776422915
72401,What a move!  $NVDA,0,1186637141855612928,2019-10-22 15:35:15,https://twitter.com/tdbryan1987/status/1186637141855612928
67399,"With past performance like this, how can you not sign up for a Free 7-day trial to   Winning Option Swing Trades Since 2006  $AAPL $MSFT $NVDA $AMD",0,1210748463530438657,2019-12-28 03:25:02,https://twitter.com/OptionAlarm/status/1210748463530438657
26995,$NVDA 532 LONG Earnings Wednesday AMC,1,1327639951802986498,2020-11-14 16:50:05,https://twitter.com/bullriders1/status/1327639951802986498
35759,$NVDA time for this to fly. Did anyone else go long here!,1,1305471051606958081,2020-09-14 13:38:47,https://twitter.com/SuperLuckeee/status/1305471051606958081
81522,"I also remember meeting with people who seriously advocated Ethereum, about the same time, who were later found out to have hundreds of millions of dollars in $NVDA and $AMD.",0,1131481976890957824,2019-05-23 10:48:19,https://twitter.com/yevgenydevine/status/1131481976890957824
4253,#NVIDIA $NVDA Announces First Quarter Fiscal 2022 Revenue Tracking Above Outlook   #StockMarket,0,1381675499630383108,2021-04-12 20:28:04,https://twitter.com/Stock_Market_Pr/status/1381675499630383108
27381,$NVDA gettin uber 😍 for the weekly $540 Calls,1,1326563387132813314,2020-11-11 17:32:12,https://twitter.com/15minofPham/status/1326563387132813314
96404,"  $NVDA NVIDIA notable market movement up 2.9% = $2.5 billion gain. At $88.6 billion marketCap, NVDA represents 8.5% of the $1 trillion #NASDAQ/#NYSE #semiconductors industry. #technology  ",1,1083829990209265664,2019-01-11 21:56:20,https://twitter.com/42Stocks/status/1083829990209265664
34417,$NVDA 495.32 .. wondering who is selling those for so cheap .. upgrades and this ticker should be 600+ !! #calls 520 !!,1,1306641152607649794,2020-09-17 19:08:21,https://twitter.com/HappyCloud6/status/1306641152607649794
18342,"“The growing need for high-efficiency computing, expansion of IT industry, and advances in virtualization are factors expected to fuel the growth of the HPC market”  HPC expected to grow 5.5% per year to 2025 to be worth almost $50 billion.  $AMD $INTC $NVDA $TSM",1,1349762132070469632,2021-01-14 17:55:44,https://twitter.com/the_coopa/status/1349762132070469632
93126,crazy $NVDA bulls will probably take it back up to the earnings gap. Short it when it looks like its never going down again,-1,1090633094405734402,2019-01-30 16:29:27,https://twitter.com/ModDarvasBox/status/1090633094405734402
66591,NVIDIA $NVDA Earns Buy Rating from Citigroup    #markets,1,1216738184501088258,2020-01-13 16:06:03,https://twitter.com/storminvestor/status/1216738184501088258
36774,"Esports Market- Segmentation, Major Players &amp; Geographical Analysis, 2026 - Owned   🎮 #esports #stocks #investing #growthstocks $ATVI $NVDA $EA  ",0,1303714281947566081,2020-09-09 17:18:01,https://twitter.com/Esports_Finance/status/1303714281947566081
27715,$NVDA Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing,0,1325861691628740608,2020-11-09 19:03:55,https://twitter.com/TickwatcherMF/status/1325861691628740608
42728,"$NVDA has confirmed that its next quarterly earnings report will be published on Wednesday, August 19th, 2020.  idk if it's pre or post, likely after hours.",0,1295445631775973377,2020-08-17 21:41:21,https://twitter.com/StockHollywood/status/1295445631775973377
48332,More $MU added to the mix. Joining $NVDA on being bought and breaking away from $AMD being sold.,1,1278754639605903360,2020-07-02 20:17:18,https://twitter.com/ScothurInvest/status/1278754639605903360
56757,Traded $NVDA and $SPX today. Really pleased with my trading after coming off a losing day were risk was not managed well.   Trust the process. All I needed to do was reset and tweak my mindset.   #Stocks #Trading,0,1257764662516555790,2020-05-05 22:10:38,https://twitter.com/DavisTrades/status/1257764662516555790
27893,$NVDA - View historical options performance for NVDA,0,1324942022898225152,2020-11-07 06:09:29,https://twitter.com/sleekoptions/status/1324942022898225152
80563,$NVDA Nice read. Autonomous vehicles should be a monster business down the road...,1,1136802218773032960,2019-06-07 03:09:04,https://twitter.com/marc_slans/status/1136802218773032960
87429,$NVDA call too $200.00 still stand,1,1108208374808825856,2019-03-20 04:27:20,https://twitter.com/LlcBillionaire/status/1108208374808825856
57354,"Breaking Defense Stock News: Patriot One (TSX: $PAT.TO) (OTCQX: $PTOTF) Joins NVIDIA (NASDAQ: $NVDA) Metropolis Software Partner Program,    #Defense",0,1255486251463053316,2020-04-29 15:17:02,https://twitter.com/InvestorIdeas/status/1255486251463053316
6299,re-entered $nvda MAINTAINS MY INITIAL TARGET LEVELS,1,1377633239762792450,2021-04-01 16:45:34,https://twitter.com/Henry_trades/status/1377633239762792450
44778,Damn I forgot about $NVDA. Hopefully there’s a dip,1,1290320073111023616,2020-08-03 18:14:13,https://twitter.com/No_Limits_Nick/status/1290320073111023616
73583,$NVDA added 10/18 192.5C on this pullback,1,1181236364576055297,2019-10-07 17:54:30,https://twitter.com/PeterTrader99/status/1181236364576055297
45966,#Nvidia $NVDA Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Good; moving average score Good; #momentum score Excellent #stocks #stock #StockMarket #Investment,0,1286351516392095744,2020-07-23 19:24:35,https://twitter.com/MITickWatcher/status/1286351516392095744
81753,What should Nvidia investors expect for the rest of 2019? Action Alerts PLUS research analyst  breaks down the  $NVDA outlook:,0,1130450735982882821,2019-05-20 14:30:32,https://twitter.com/TheStreet/status/1130450735982882821
92831,"$NVDA, $ETSY and $PLNT are good growth stocks and are also showing a technical setup pattern at the moment.  ",0,1091337375802945537,2019-02-01 15:08:01,https://twitter.com/ChartMill/status/1091337375802945537
62418,$NVDA Colette Kress sells $1.1M Worth Of Nvidia Corporation Stock,-1,1232415815489773577,2020-02-25 22:23:22,https://twitter.com/MonitorAction/status/1232415815489773577
30863,$PLUG $AAL $SAR $NVDA Lets keep getting this easy money while Trump is still in office folks!!!,0,1313987915865821185,2020-10-08 01:41:46,https://twitter.com/Pineapplestocks/status/1313987915865821185
39634,"$NVDA our view Aug 21, NVDA bounced as expected, members who took this trade are risk free now.  You can get trades like this too, at Elliottwave Forecast.  #Elliottwave #trading #Stocks  ",0,1299111297733271554,2020-08-28 00:27:24,https://twitter.com/ElliottForecast/status/1299111297733271554
39359,"Gotta be honest, if you look at charts of stonks like $NVDA $GOOGL $FB $AMZN they look like they could easily go higher. Where would they be if the NAZ makes it to 12,500",1,1299698001842143235,2020-08-29 15:18:45,https://twitter.com/ntrade2020/status/1299698001842143235
84207,$NVDA looking better on 30min chart?,0,1121457402145120256,2019-04-25 18:54:14,https://twitter.com/mrmikeflynn/status/1121457402145120256
46864,will have to watch the market today. Looks like the market is holding up. My $NVDA starter call hit 50% stop loss earlier. Might re-entry. I like $BABA better though if we have to choose either,-1,1283052029812842503,2020-07-14 16:53:36,https://twitter.com/MoneyPigTrading/status/1283052029812842503
